#1.2											
17256	10										
NAME	Description	s516	s518	s519	s520	s521	s522	s523	s525	s526	s527
TSG101	TSG101	9.80528483027825	9.32847237264518	9.78433900194693	10.1472010424362	10.285037251976	9.70071814441375	9.62965533170373	10.0156838719495	10.3869853572481	11.0153088718743
NOB1	NOB1	9.17388235493253	8.0390699808503	7.77358655798513	8.02460352647652	9.25491615465117	8.02869237418981	8.36797843383174	8.42876716253227	8.01867137080748	7.80916402754066
C8orf40	C8orf40	10.4831013208872	9.50637659480446	10.4716987782451	10.1162714527693	10.5092238600461	10.0502474006071	10.8109261650113	9.85784397182191	10.3399939005987	10.5608635165158
ABHD3	ABHD3	6.79417468623105	6.79636683168096	6.55603202276578	7.1959192845445	6.35555582684965	7.71346539002704	6.93838450587528	6.24857518143049	6.81929024767598	7.75855902558582
GTF3C4	GTF3C4	7.45069514238294	6.3875630071364	6.10544338752033	5.9631570589636	6.87098200816084	5.72264798106398	6.46407791673161	5.97540237703405	6.25402185387095	6.28386198467277
PIGN	PIGN	5.87569714536607	6.02027719133445	6.26195400767334	6.05158069972817	6.68427873829685	5.8732612316619	5.78447390137761	6.30484328795681	6.68092970320029	6.12820818699034
AEBP1	AEBP1	9.55615730022473	8.6571100465061	9.88681943004555	11.4130415073828	8.60765066333761	11.9265703603818	9.63541102932769	10.7680361785734	9.3301810747783	7.45400855063834
GALNTL1	GALNTL1	4.74669944027602	4.48818767474453	4.45152191291571	5.38363811779943	4.40837574381116	4.89484421659854	6.43788487897584	5.48665239535021	4.51100193938688	4.55792336138439
ANKRD2	ANKRD2	5.29680056865698	5.12593398176149	5.67636215876989	5.12228566289833	5.20818939965887	4.776967288509	7.95597805951932	5.30602566010742	5.05698823937895	5.0352432828918
CCL28	CCL28	5.94683855874972	7.36784649666754	4.50739628094624	5.14623366228487	8.38381079832513	6.5191173061386	6.85975106917678	4.77532705002095	5.66173483053472	8.87931952754242
TRIM38	TRIM38	8.93315096882956	8.56578462011797	8.73067287256721	8.47193141963026	7.99048738990646	8.23011471978605	8.04753716266882	8.8109471438843	8.44448123678146	9.12944276524153
TMCC1	TMCC1	7.2869013401017	7.06528234057649	8.22779468643228	7.49950408571362	7.9548846980874	7.09277713864671	7.88700515724039	8.35941418815846	7.52199573506973	7.565410441741
SMG5	SMG5	7.56868005715664	7.53560584214081	7.59906790113152	7.42987931383723	7.48516352227442	7.6556515823396	7.53416049095652	8.04762169551964	7.43805106051956	7.8322336997952
LRRC7	LRRC7	3.64376549015297	3.62418222994693	4.30429338308779	3.45635240958109	3.55409099676548	3.66342682988893	3.53216981435389	3.48644789528668	3.54680769708971	3.63930647992475
NCAPD2	NCAPD2	7.24628205923447	7.88068874961114	8.72547214899982	7.31899894170391	8.85464033481484	7.67024000710033	9.31778852425285	8.28534012737933	8.62656283635631	8.92405785872265
SLC25A6	SLC25A6	11.7665450839603	11.900518506109	11.2158780693632	10.9611558235724	11.4347629762125	11.4684390966751	11.815556756898	10.6201669019568	10.3437238426578	11.3413847153463
C6orf153	C6orf153	9.42378376872295	8.86053640915652	8.4819691279111	8.95331540156272	8.62294997021022	9.32357172515667	8.90561093595001	8.76222315561677	8.79365490121434	10.0674246771231
C1orf74	C1orf74	6.04817253536582	5.99933427356625	5.39343628465819	4.97307651202712	5.9540976888354	5.09229760065304	5.46464246439007	5.91449572149404	6.23512168244243	5.04575582927221
DCP2	DCP2	6.45754821166765	6.1687115932138	6.56891044421175	6.22334729690819	5.76928641034103	5.91768647574452	5.92638802890019	6.04580681216975	6.05863489386741	6.09994216033628
TMEM24	TMEM24	7.11076286071439	6.35338525474379	6.63502148101645	6.57198832500584	6.50581094831343	6.6827095011774	6.76876151561417	6.8379919446314	7.4219776069444	7.0310063526956
RPL18	RPL18	11.8751414134119	12.4599871094523	12.1861169605556	12.0616350454471	12.0756687941985	12.2010775470761	12.5156020360478	11.8419654586029	12.1842464136285	11.8296322580352
TMEM177	TMEM177	7.3794707823199	8.0642360505343	6.42714350235187	6.45893584819395	8.14729981014047	5.72022922568182	7.3694204265108	6.30257227086856	7.44335815561187	7.16823766787984
LRRC37A3	LRRC37A3	7.50202542838861	7.08815513797193	6.14359683499201	5.70334367076831	6.01216006499653	6.15056062480374	7.66800254063235	6.60443321576449	5.02158119868914	6.4910745769144
C1D	C1D	9.60500796745781	9.3921639733352	9.77811062619565	9.4578470073846	9.72085440810242	9.05885516442541	9.62075935590639	9.5681107146522	9.5006499564671	9.39372208269006
LDHC	LDHC	5.17839450634512	5.14628043831656	4.99333535048735	4.9706163092895	5.70950919176103	4.62629234099232	5.67810245320758	5.86266998771121	5.39853351841662	5.4738211702755
UBE4B	UBE4B	7.64021514282993	6.76805506376844	7.70726264741035	6.89142393003635	7.0839371412942	7.11579870977686	7.33938967840135	7.18362523579205	8.01018847962544	7.86260926666252
NIT1	NIT1	7.20614497962781	7.42372120216665	7.0633982084762	7.11765356334529	7.12109412337776	7.11935816562481	7.27853935388076	7.32632867283491	7.46267949525737	7.50593533448258
BTN3A3	BTN3A3	8.78688029973706	8.30864774556992	6.33177884970579	8.62745829535656	8.51076911686047	8.50384429494657	7.13954370219988	8.8203461016061	9.2825163760844	8.57147039982456
RASD1	RASD1	6.77617446659944	7.65711964395993	6.58216702516687	8.3034746127043	6.84758768268619	7.785425128407	8.32933868007168	8.24284991587157	6.3806498460793	6.76843362443381
COMMD3	COMMD3	9.50138311341397	9.7352739100836	9.62469395747463	9.55960873449714	9.37124050504955	9.64961789285568	9.77795848091663	9.78423764433484	9.5387497228913	9.53768254107033
SHFM1	SHFM1	9.67837770085079	9.6799428515694	9.90803119217204	9.06696930883485	9.84085042080677	9.24673697482122	10.1405800126758	10.0013114593819	9.55276160518417	9.5982758588195
DUT	DUT	10.2670023739439	8.86478067761488	10.7344431565442	9.79384160891204	9.6541367810749	9.18553469780745	9.62476143796613	9.78319019827936	10.2893872719339	9.06262509307527
C12orf51	C12orf51	5.44556202296236	4.67596887404584	5.3396204705939	4.84660868283744	4.7814564708463	4.83465158543428	4.74811984390674	5.32277565155236	5.34162821782518	4.85432416466505
LY6H	LY6H	4.4000056545448	4.78102396432482	4.9345872239778	4.49010977512451	6.616974025641	4.96700412468171	7.51799154019094	4.57811604747361	5.19073693748482	4.47201598465335
LRRC59	LRRC59	9.50727068969271	10.0697989954304	10.6744129818371	9.54850821474053	8.91869712374055	9.78234509393384	9.66717251868432	9.39863697823468	8.94464013193496	9.7645862436965
WDR22	WDR22	5.97426245475276	6.2769090186171	6.61770935837264	6.19626577454753	5.90428189874616	6.4022975206706	6.43858578381238	6.44901712358317	6.54931970430537	6.23837937223054
EDEM1	EDEM1	8.70809572097863	8.01690347926737	7.85440245271774	8.7002445443193	8.27315873054654	8.22193354779334	8.34356486525697	8.74408507210191	8.48100597853491	8.09553883768382
ADH1A	ADH1A	3.95746431541894	4.01899729467665	4.01471248226393	4.79639020190201	4.12311037533128	4.29343993461466	3.70639768386097	4.14787193965552	4.05523940040354	4.32662766610258
PANX2	PANX2	5.76638200779594	5.89540387672649	5.76465599140901	5.57619760576702	5.70727476101468	5.34229404288262	5.72610525307562	5.71948084239431	5.6162577277479	5.90602161518795
CYP11B1	CYP11B1	4.7902694388905	4.74126113259215	4.93920856405872	4.73859080877018	4.71842584724459	4.61924977429477	4.5921083105476	4.83574656182256	4.71680627654626	4.77769206266705
CDC73	CDC73	7.98058353379095	7.9877168826282	8.23474245443856	7.35240920902044	8.08593271991635	7.1934861073872	7.6998850336209	7.2828760440063	7.60645254366496	7.85711175835778
ANGPTL6	ANGPTL6	5.10156682575483	5.54452998571263	5.55986869159641	5.40777473776165	5.23303374260028	5.13562459416359	5.78846146165833	5.3454583089333	5.5176150884585	5.36088632341691
GPR172A	GPR172A	8.32541402715033	8.18633311359844	8.71290173701586	7.35439037087385	8.04178780328275	8.67485592388302	6.79837607939332	7.38902522996606	7.68793850695974	7.55106738779131
GSTM3	GSTM3	6.27233633298861	6.90272738395548	6.17277221011402	7.86116009403747	6.06526014993768	6.30408347554292	8.28275206483807	6.41679430685933	6.89966983041963	6.89959239351673
C19orf54	C19orf54	7.5783359484699	7.70707271386225	7.79341567766823	7.26973979494218	6.84024085066691	7.12600726702521	8.20253145096629	7.36871546070872	7.60501124657243	7.69885915231461
KCNA5	KCNA5	4.70940233281619	4.80156045820307	4.68243132806023	5.39878856673706	4.75731360134326	4.94420723061019	4.88725241538201	4.88018754383046	4.64224233784396	4.68316543477158
SPRY3	SPRY3	4.92263747978324	5.49689155832773	6.20231203123543	4.8997090082216	5.94485599784461	4.84842848023246	5.13645501801809	5.30250282584901	5.12956036390367	6.69640672894646
SERAC1	SERAC1	4.97440644949836	4.19499380240312	4.25805673384028	4.83946264307257	4.06559412405489	4.67885509496317	4.82419730459351	5.03661465933671	4.54567800961418	4.93747942858356
NFATC2	NFATC2	4.05872984219736	4.05936938342584	4.0347663927287	4.11532771706226	4.05792894288564	3.69459222127735	4.14573923548226	3.94324176107858	3.65067302638924	3.91091908271076
ANAPC5	ANAPC5	8.86987478277432	8.63441236569676	9.67255536848472	9.04847290484095	8.55688290006192	8.83300451989358	8.74096798969611	9.25056313732869	9.2960285230493	8.98880844397125
NFATC2IP	NFATC2IP	8.6561307706763	7.84437850126519	8.06849293151136	7.74067447845	8.28133325055583	7.65442854876124	7.99886584468183	8.35797288963274	8.12339064809393	7.21602584647111
C15orf24	C15orf24	10.6964767742008	9.80942018319477	10.6885949103665	9.73968204646822	9.6487069073074	10.4224395293625	10.3710853291316	9.43649933021614	9.92588661163052	9.97502620687654
TNRC6C	TNRC6C	5.01918568583043	4.90466980653895	4.45870010043996	4.57043700252646	4.51529330800524	4.38635774079952	4.81624394640472	4.30192063914345	4.73838031750903	4.8860683722079
FGD5	FGD5	5.33116584478107	5.7625930108475	5.07125301187536	5.88053845286652	5.46578061069089	5.91468603940136	6.09828642413553	5.44790135170904	5.76940375637234	5.7108646455738
MED9	MED9	6.45933205288161	6.46494041758628	6.28601621618517	6.27603847796386	6.30743180501927	6.112063055851	6.32639108251016	6.22064475654861	6.49160786644696	6.59417309104554
RAB13	RAB13	10.2470997316999	11.1756999940773	10.4259750908423	10.3712787978241	10.3983290558227	10.3648867355898	10.2415089847758	10.5220024421775	10.4329977780062	10.7363319397383
CRYGS	CRYGS	5.83647968029328	6.34676245728569	6.19422376703503	6.42353053693158	5.78753485253833	6.7465742875797	5.59611318939186	6.26019969908655	6.4461548165185	6.64042831755557
C15orf49	C15orf49	5.12655418848314	5.03124872154878	5.02668367198461	4.88779253491278	4.9119237866155	4.79205350081294	4.80570766579434	4.97660948310507	4.86154386808157	4.91129826050489
C12orf53	C12orf53	5.25918552136664	5.46337207727529	5.52754167381638	5.15859227738633	5.17733573871685	5.02965119837876	5.58039556118428	5.37958804465026	5.37556355582586	5.20954007946438
COX6B2	COX6B2	5.5055386420295	5.64676062404119	5.5896448609314	5.20063957854453	4.83103638364776	4.93379635323523	5.58076667854496	5.27459484427727	5.30493350302716	5.28798849397295
PHF14	PHF14	5.96688939329274	6.32224780960334	6.39972592215274	6.23425932411271	6.85421257544375	6.89684687559664	7.72623312966407	6.4975637717453	6.75052912743377	6.04457955685388
FAM3A	FAM3A	7.00731887186241	7.09436091659834	8.29658074648062	6.81437123550377	6.98141328610055	6.83656231338732	7.1809659714818	7.06153814572041	7.30839875082826	7.97230173377513
PRDX2	PRDX2	12.2995002479158	11.3893137413847	10.811728046731	9.88975562034672	11.4823382529814	11.0207393987153	11.796126868911	10.5644982949718	10.3509788260315	10.5407555830811
RPL13	RPL13	13.3292142496912	13.3052442006514	12.309084667041	12.942613653426	13.5107731001434	12.7629755409228	12.9570628857373	12.5712414630015	12.6649709628147	12.1221546701564
TRIM10	TRIM10	4.75447448085494	4.7302997179223	4.66827268738788	4.55565975234714	4.4700045487829	4.49890263497772	4.42752538854284	4.67126861540706	4.68155220136904	4.82416107271822
PRMT3	PRMT3	7.3868913176782	7.53206432100971	7.38832886167201	7.25794815002026	9.03022578296505	7.27345429192036	7.51216802112315	7.9446795370212	8.32407641528068	8.23975030527208
KCTD19	KCTD19	5.63131695995138	5.47662941031973	5.52352785822416	5.32221974798116	5.49088587807183	5.38506534092121	5.50754230635457	5.54845247641158	5.37741165279462	5.45685470704124
GCNT4	GCNT4	3.63822443362986	3.7422647138777	3.79532528421518	3.78564472980701	3.61975183792144	3.57972990988908	3.71331592227024	3.80692539287459	3.96629693851461	3.52262475004639
GPRASP1	GPRASP1	6.01801131921908	5.61839793746966	5.36877046948669	7.63128242929106	5.98220686793911	6.53509628845466	8.47114418152112	6.59116505992601	6.20842817078594	5.27738474706426
CDKN1C	CDKN1C	6.14308873260798	8.16821761788027	6.84454831959189	8.16598987419412	7.31824517063416	7.00875532940358	7.41904334207904	6.62601287983544	7.38292687800507	7.33275952580634
RHBDL2	RHBDL2	5.44961819624724	5.75281539465847	4.60900182783473	4.51196782995168	6.39310603429451	4.97480579558157	5.32788605006731	5.6025790371298	6.06798441572156	5.32456458615113
HSPH1	HSPH1	9.7005637519887	9.31737258815635	9.62642893189308	8.8017240459613	9.87190749307131	9.34109324557946	8.83899892043504	9.37278776078954	9.4126593850336	8.40335262790313
AQP1	AQP1	6.2167480780705	6.56980451228572	6.9937854558904	8.96815559628932	6.40139256567167	8.42604882432442	7.00206935827663	7.9655351552264	6.75472524333248	6.4446755979649
COL17A1	COL17A1	4.75689170736554	4.82439690357042	4.92191882290051	4.50137873963893	4.70266615359342	5.28781127966714	4.68099524761925	4.65299471362268	5.01278018259301	4.80567234404303
GFAP	GFAP	4.25188412873188	4.30878493122616	4.30164424836707	4.21337436851489	4.9739918458058	3.89508282925664	4.47170894778905	4.13645752140047	4.1854748101495	4.28920037740217
CDC16	CDC16	9.87937281805772	9.0646796202031	10.4936419516899	9.2617553486486	9.35956646911557	8.96086869627538	9.95489099739917	10.6644176612654	9.13963581414343	8.95309351349991
KIAA1614	KIAA1614	5.73460244117832	5.81483091542033	5.66145258324818	5.25211895417825	5.64025398446416	5.33849715200468	5.32250735373644	5.7378914923574	5.67122509186348	5.7075605072415
C6orf118	C6orf118	3.65100054382981	4.76096668370264	4.05866792008224	3.74062960260417	4.33345593506978	3.65231643610935	3.86894940507291	4.003521171817	4.00091947015246	5.37801551353918
ZSWIM5	ZSWIM5	5.38687553421258	5.45068897630671	5.46180627585468	4.58930734203186	5.44502722659219	5.25403569863601	6.80923057349729	4.54787038786232	4.78928856228575	4.72646234347194
FAM83F	FAM83F	5.55718811593312	5.74464858144882	6.22461380715488	5.06102453442781	4.89952112945615	4.6675116878793	5.35170693111992	5.34273242136852	4.8302513559866	6.15977973807555
LYNX1	LYNX1	6.5991260322183	7.16803991066681	5.73196676406993	5.8958011110582	5.80729821580629	6.50989747908548	6.00862506564657	5.70022623218832	6.91655431016787	5.78472419577239
XG	XG	3.82535207095755	4.41724114896735	4.37892678255045	5.46208359120841	4.03681752911891	4.13339467248061	6.35624226155914	5.01515843610309	4.17842049445774	3.94316215567218
KIF13B	KIF13B	7.42110392668754	6.90913773563298	6.59304456006097	7.81337314480744	8.03462166626159	7.68297990775416	7.35538026858856	7.06581809979662	7.78252027333318	6.95480626491661
PRSS16	PRSS16	7.96878489821865	8.12266545880805	7.61086117666699	5.64010699868032	7.60322947646974	6.54935202277294	7.07454312767396	6.80824424044672	7.10524130883601	8.07815145939125
SYNPR	SYNPR	3.87028089545011	3.59805125034649	3.62922975731917	3.3946823577408	3.40884126391156	3.43501488030089	3.42398157914287	3.43769087049698	3.33531115743796	3.44803007563112
LOC339535	LOC339535	6.24035331882074	6.84855169233875	4.79281114147245	4.93261045002123	5.74942898231427	4.96557126360745	5.53430882007675	4.19204533578815	6.82078635640204	5.24421922293187
PCDH9	PCDH9	4.38201272201255	4.54152264465151	5.79504470856929	6.23857267573429	4.13688491025911	4.68687962731694	4.33403344988718	4.5364582953418	4.01277506860807	4.16375100877328
ZNF626	ZNF626	6.31044137600533	5.7204596040487	5.1385649228323	5.66979888859188	6.06266428563828	6.23339293895702	6.28259074873933	6.35843523844053	5.89984736648646	6.71851124099985
HEXIM2	HEXIM2	7.12814807480187	6.11922342328294	6.43636842945426	5.9808136084984	6.03398499963173	6.01394569817138	6.33539321716394	6.3102408221793	6.19833187682095	6.72263808024739
ITFG1	ITFG1	9.97417578837305	10.1138093979025	10.3404363742704	9.58272901120646	10.0403400612496	9.7805016214308	9.56061831447778	9.9237438507674	9.85825196689284	10.3994066272474
TUBG2	TUBG2	5.92054876247719	5.38798088000898	5.80016476832117	6.396791984144	5.28399858117565	5.93270253270213	6.65318566778989	5.83630640509369	5.28833637925369	6.60224181205099
SFRS7	SFRS7	10.4499688742231	10.5169706643793	10.7010486727773	9.86989896831048	10.8378506040099	10.2013231821878	10.7821044875556	10.6231436025798	10.3240151418781	9.8479476613488
C9orf14	C9orf14	4.29305622146724	4.37925540198267	4.09664165272838	3.96458147882806	4.21829050929532	4.1866113440703	4.05396133508435	4.44624974186892	4.22389432542098	4.21839088470106
EXTL1	EXTL1	5.41692029711044	5.46399936864009	5.4848076550546	5.0090361599309	5.14905444935949	4.99494768649699	5.25340634867507	5.27118772253379	5.36596674798444	5.44835996492048
WDR5	WDR5	7.78304298540208	6.49947963347284	6.54037166279462	6.56686779570628	7.53179585501407	7.20273185903827	7.56454446256958	6.30064469776682	6.56562694249028	6.77010803557653
GBP3	GBP3	9.66277179990605	11.2724657667687	8.59126780316865	9.90831235185743	10.5142576361532	10.0263121960831	9.48339831593848	10.0747647387246	10.9216115216376	10.7221250207507
RARG	RARG	6.47186433446594	6.60846950028795	6.41789885894008	6.10525553840392	6.13737675133176	6.14303546726088	6.31193023330504	6.59483279634001	6.62196890222974	6.58162205836184
MYO7A	MYO7A	5.57880282456865	5.09819083053255	5.23755265653788	5.73845618861407	5.19201522599585	5.39092254264807	5.77905914133949	5.44290528751892	5.69466596752302	5.62819097553384
CECR6	CECR6	4.9376373777273	5.19428193979486	4.94268452044584	5.15343621795907	5.09047008914008	5.00194776396482	5.2023456638093	5.16282062962003	5.47756831176474	5.15178412571596
SFRS18	SFRS18	8.22431896167618	8.21032383718691	9.28909495708093	9.27820313809776	9.28839552549185	9.3520280649128	9.54675542498853	10.0626991957642	8.6357552015192	9.62989296726383
C13orf3	C13orf3	7.65037896411486	6.52598335286824	7.61653123264805	5.97547698703861	6.85688064574407	6.21960355942765	6.65053378156889	6.65808713223349	6.5720288162336	6.39708678282504
ACVR1B	ACVR1B	5.868991497696	6.03401489952488	6.04762102992599	5.86876651861215	5.43285076110774	5.71838372337153	6.30934881053168	5.77598485566815	6.34636020340213	6.42159514802888
PSMD1	PSMD1	10.037603254518	9.64216134438246	10.3690976817494	9.51829212654012	9.86115450801766	10.1459856151921	10.3186283109634	9.69716622006276	9.87834096950186	10.095290129257
C7orf31	C7orf31	4.61985513948573	5.03581497399811	5.00633395509146	5.79246861404423	5.62535312341752	5.42291541530097	6.40278334829458	6.30929759573625	5.96256315742283	5.89094434017154
ILVBL	ILVBL	7.74250455261776	7.462575285978	7.97692512607568	7.36679163174419	8.07758196218184	7.1305840734292	7.93139300068892	8.29010169513531	7.4783158822437	8.75370459203097
IFNGR1	IFNGR1	9.3600576533201	8.74549184297614	8.49955505696277	10.2291867139416	9.34633747690352	9.51696116949921	8.0878638895107	9.61884284584665	9.86887519853166	9.31991614665003
RNF186	RNF186	5.2877887389263	5.15803424922072	5.24468233735054	4.92141439676771	5.06594494370775	5.00967265487028	5.04414994587158	5.20056250507014	5.26816188906729	5.01790193239256
NOL9	NOL9	6.2811927217708	6.66573763983254	6.69190684311825	6.16509606403252	6.20263397490471	6.12169950038229	6.5927097743775	6.55726023143198	6.94012887122684	6.7285250837459
MAGEL2	MAGEL2	4.80154822290865	5.0541747006867	5.13518195483512	5.63023645818682	4.6467446960616	5.76524795196346	6.51497187670598	5.30360922556149	4.92899701930842	4.42726603411934
SLC29A2	SLC29A2	6.5884785828148	5.93425929969635	6.96598107442703	5.75246966880595	6.34361826626964	5.7923375385587	6.0090759811371	6.3171909407507	6.66616081848623	7.05096757833108
NHSL1	NHSL1	6.18944952199291	6.429692780542	6.16914727739795	6.02099960074059	5.82661074518244	5.93552145341117	5.771761467676	6.11284703225413	6.03758281230834	5.90955391270959
RBMX	RBMX	10.4716101017445	10.049232696769	9.90688096454792	9.67523077221728	10.4423996276956	9.67859508894967	10.6993298180039	9.8316633832732	9.68480682335908	10.2647303614215
RAD51L3	RAD51L3	4.86416979956675	4.61183496962607	5.00749373811947	5.24352165757599	4.46590276852505	4.95753250839136	5.11239925699758	4.97490887420967	4.74851114396285	5.11551965682217
PSORS1C2	PSORS1C2	5.31454120399832	5.39555819189362	5.50825685551329	4.97457134740715	5.24775284091035	4.96335429559891	5.79042208130868	5.51527886859964	5.23045646625826	5.33620511149843
ORAI2	ORAI2	5.26614757077598	5.5455281347304	6.0249886268983	5.96859244534221	5.75222310862329	5.34895030072813	5.99647736780807	5.87864555990129	6.17276153003002	5.59210796828173
BRUNOL6	BRUNOL6	5.21544427537706	5.54443859959304	4.61068875245725	4.98030913916254	6.13995347717031	5.28643297033626	7.55861911559943	5.12686702697841	6.08348111278012	4.926633605473
CDC123	CDC123	9.81213910534717	8.47752335134027	9.13400180703635	9.18261758086296	9.9364638848688	8.93656398877927	9.73940341679722	9.71173250146574	9.56764198957846	9.81700178084822
MSLN	MSLN	10.0776768125125	10.9786948377473	10.9848732661065	8.91173410952681	11.0860838932541	10.1458126097385	7.23214334020292	9.418995491173	11.7136834278446	10.9543873205363
WWTR1	WWTR1	7.2807873334579	6.60320185234947	5.62864967116576	5.96216879386476	6.71319885460295	5.95395662433181	5.98670095673848	6.59051589597098	6.00317354247711	7.28289088686419
ZNF700	ZNF700	7.97040496607542	7.44573237346289	6.8602028648017	7.51003359021308	7.67878719708693	7.6921748928052	8.48086882619584	7.59462348192598	8.25401507565627	7.48235745770513
PPP1R16B	PPP1R16B	6.55662930318358	5.87776922114582	5.17059351507757	7.74154084382621	7.5090676118455	6.01585466544555	5.95772918720815	7.07265830335447	6.91545316922575	6.56285111074196
COBL	COBL	6.31808060145237	7.73486556857146	6.74663896653674	5.62097005692583	7.17424286526455	6.10530142380738	5.96773831270177	6.97378274790539	7.1215301974844	9.01162959072475
GAS7	GAS7	6.03925208711562	6.08132397922161	6.46433834163215	7.05854968274147	6.04011911982884	6.64296832104123	7.51616914864637	6.62874076991638	6.54328014736288	5.6413788346239
HAAO	HAAO	6.06869809148826	5.9881387457636	5.95056684271536	5.85850258944204	5.72431639213999	5.88842127306042	6.07247562252328	5.51654970473593	5.84603368885336	5.67548976998403
MDN1	MDN1	5.97654507017234	5.7262637975672	5.7172605589231	5.49730696153979	6.15961700133015	5.89799949808608	5.83000438720262	6.1458491400212	6.0560965500724	6.03612698451885
C9orf68	C9orf68	4.16961448201492	5.00051172960199	4.09234970752129	3.7196629878701	3.99081515612785	3.87832974258268	3.83257087562069	3.80253519873557	4.00960995763643	4.24221653868181
TNFAIP2	TNFAIP2	7.34320876279255	7.97231882702694	7.54496855852511	6.74973902629527	7.48500022255992	7.1817544857964	6.2212407590622	7.82168426999005	8.64854487213894	10.2451260037859
FOXN1	FOXN1	4.7718631012402	4.97840664132704	4.93104639957046	4.75362921262117	4.52688018392808	4.58781768126118	4.55123159409458	4.92808142198066	4.57895584505422	4.51593908296515
ATP6V0D2	ATP6V0D2	4.54230311589879	4.37715200234149	4.33308080870429	4.27579174582039	4.31319928214817	4.45425787009052	4.40744114070686	4.43718045789732	4.88208056228468	4.58121299695334
RPL41	RPL41	14.3241946958116	14.3111942442499	14.2301422853515	14.1743533630781	14.0637512079354	14.3183741367131	14.4436207034014	14.1304827406667	14.2298485676879	14.2578425785772
ARHGAP6	ARHGAP6	5.27107028852488	4.89563370727019	4.52740410221754	5.72429224112996	4.93863702183971	5.00511960007732	5.59971198083723	5.16757556447881	5.38133619826904	4.59518393903715
SLC38A1	SLC38A1	10.127464161674	9.3491381194978	9.69811496904506	9.01760838140804	9.69309597383443	9.25955794819839	9.47688992744881	8.81846115756517	9.35165490691666	10.1000376379696
PHF20L1	PHF20L1	7.47858658650776	6.9004624899189	7.33204529236541	6.71271653213944	7.59148068671093	7.87642130054913	6.65775173563823	6.78658511567711	7.41230546341826	6.5577193718371
ADAD2	ADAD2	5.88550675382391	6.15046734837604	6.26418728938654	5.4687894552572	5.86926803546492	5.6968675855192	5.93000284673355	6.11564569766196	5.97190371055228	5.67282045678173
MCM3AP	MCM3AP	6.56631051365571	6.38861054969724	6.28377920118062	6.69587692811628	6.49671861102173	6.55526479735434	6.79935910003842	6.24209904913201	6.88072228167694	6.73015913797813
ST3GAL3	ST3GAL3	5.325813106806	5.43589785115711	5.45100278354274	5.36949750709032	5.33731850864631	5.20752453244645	5.26539228059862	5.41119661897632	5.4185965432207	5.5006636921533
SNX1	SNX1	8.70262768837324	7.81502624237347	8.02987711777135	8.57108530678535	9.30871356298841	8.82541845673076	9.29141818816692	8.36439078046525	9.03916538865385	8.35272641550893
ELF5	ELF5	4.07526989119807	4.26893585665693	4.40516042473315	4.1806461355897	3.77251825937338	3.80622401238772	4.08925730459435	4.06644958000655	3.8812878193699	4.1477971177009
PARP3	PARP3	6.85332097872501	6.43902275674086	5.63790240242475	6.33019639644278	7.3475190507055	6.88080391358726	7.29215436051415	6.70179874621228	7.42998820953231	6.82938982898354
RBM8A	RBM8A	8.07448727043885	7.8227714329134	8.00788719524264	7.81117014809255	8.31735436923575	8.34364455944307	8.09601713880004	7.96224638644018	8.03648755778164	7.87082006953502
ITGA9	ITGA9	4.66519601988374	4.52033776397815	4.49781188884831	4.6789951779519	4.4375202027268	4.29729651565695	4.82857853258657	4.83715890329103	4.70068819844262	4.58949594173677
ZFR	ZFR	8.10516776051724	7.84348550077456	8.07666410168229	7.86362756679372	8.32469230196874	7.62213015062576	8.44500271770947	7.59039345271891	7.69267030232794	7.89537308811658
ACSL6	ACSL6	3.28696519692651	3.48745943344459	3.35116354957353	3.5141151791346	3.47848389027698	3.41861545746573	3.27154267426657	3.36795004836967	3.55109954975426	3.25469245123463
FLJ20699	FLJ20699	6.52351828675779	7.6859555297867	6.07240120248308	6.96652411014077	6.59755430623809	6.5250061265395	6.53381995321111	6.57717270782822	6.91103249896121	6.81000102673339
DAOA	DAOA	4.10120484256904	4.07682032592901	4.15904966558833	4.12324128133049	3.88093905374787	4.0323624214632	4.01612952566823	4.17220819353021	3.91753033325162	4.08421150038387
FABP4	FABP4	4.80211419398919	4.2609178113124	8.51129288455238	12.8636205725686	4.50412868371096	12.130742421076	4.82162715110455	11.0770805533961	4.90004294427526	4.24228967400285
KCNB1	KCNB1	4.51696970287526	5.26290547041181	4.81732340570424	5.336490079176	4.74349052571079	4.72504874603285	4.53617629548021	4.91420910243113	4.57769803950517	5.22987613833913
CANX	CANX	10.1003963848311	10.1448861413444	11.0327177160559	9.9771410203486	10.0947096428032	10.3089107195635	9.16525864404986	11.0558014038917	10.0386869470727	10.5105339629745
SLC25A28	SLC25A28	7.81020269742544	7.399106563834	7.30039375920005	7.74725240117033	7.19553486551129	8.19989321448957	7.4267661209892	7.63350990613988	7.6679592431798	7.46759572469041
ADIPOR2	ADIPOR2	8.58200262612592	9.49264928620585	9.41061632410581	9.26292625335642	9.48921796551013	9.70058819767508	10.0901541038699	9.71592314496584	9.33683858405397	9.64411482849655
ECHDC2	ECHDC2	8.33996387213806	8.22446572953891	8.42828540698822	8.4487381669974	8.58850992150053	8.68132700044256	8.03889605460228	8.12180018745528	8.41731005003455	8.10072777738964
FRZB	FRZB	6.89847767134814	6.69362966779255	6.30821680334812	9.29306183614805	6.06049952572603	7.71691593679469	8.54940737381196	8.6377404755708	6.34239618937689	6.44623913881517
